"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","num_collisions","slp","visib","wdsp","gust","prcp","sndp","fog"
"117",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,58.9,31.1,440,1025.2,10,3.5,18.1,0,999.9,0
"118",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,55,44,598,1023.2,9.6,4.3,17.1,0,999.9,0
"119",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,57.7,38.2,576,1024.9,10,4.8,999.9,0.04,999.9,0
"120",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,57,32.7,576,1029.4,10,4.5,15.9,0,999.9,0
"121",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,58.9,41.2,585,1030.2,10,2.3,999.9,0,999.9,0
"122",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,56.6,37.9,686,1029.6,10,6,21,0,999.9,0
"123",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,54.7,41.4,580,1026.5,10,4.9,18.1,0,999.9,0
"124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,52.1,38.7,515,1025,10,5.2,17.1,0,999.9,0
"125",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,55.4,44.7,561,1023.6,9.5,3.6,999.9,0,999.9,0
"126",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,60.9,50.8,592,1020.6,9.9,4,999.9,0,999.9,0
"127",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,60.3,56.6,620,1017.7,6.3,4.5,999.9,1.28,999.9,1
"128",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,58.9,54.2,602,1014.3,6.4,2.9,999.9,1.76,999.9,0
"129",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,66.9,54,698,1014.3,9.2,3,15.9,0.48,999.9,0
"130",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,64.4,60.1,523,1009.5,5.8,3.3,999.9,0.18,999.9,1
"131",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,62.6,45.3,527,1005.9,9.4,5.4,24.1,0.92,999.9,0
"132",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,51.7,26.7,577,1015.4,10,6.6,20,0,999.9,0
"133",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,51.1,27.2,565,1018.8,10,4.3,999.9,0,999.9,0
"134",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,58,39.9,532,1015.4,9.7,3.3,18.1,0,999.9,0
"135",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,69.5,51,559,1007.8,9.9,3.3,20,0,999.9,0
"136",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,66.4,40.2,742,1015.4,10,3,999.9,0,999.9,0
"137",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,61,46.6,506,1024.6,10,2.2,999.9,0,999.9,0
