Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Fri,Mon,Sat,Sun,Thu,Tue,Wed,year,temp,dewp,num_collisions,slp,visib,wdsp,gust,prcp,sndp,fog
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,43.9,33.7,629,1019.0,8.4,3.6,15.0,0.04,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,50.8,44.8,613,1016.2,6.2,2.4,0.0,0.03,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,52.5,46.3,580,1007.4,6.0,3.3,18.1,0.03,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,46.6,21.5,589,1021.1,10.0,5.4,22.0,0.03,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,51.1,27.8,399,1016.3,10.0,5.7,19.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,39.4,25.8,562,1019.2,7.4,5.7,17.1,0.46,0.0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,40.6,34.1,551,1021.0,7.2,3.5,0.0,0.13,5.1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,46.7,39.0,554,1004.2,3.9,6.0,35.0,0.26,0.0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,40.2,13.9,531,1015.1,10.0,9.3,28.9,0.04,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,44.8,25.0,515,1015.3,9.4,4.7,22.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,45.7,23.7,487,1009.4,10.0,5.5,20.0,0.11,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,38.6,13.9,468,1012.2,10.0,7.4,22.9,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,38.0,15.2,625,1020.4,10.0,5.4,19.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,42.9,28.2,668,1020.7,8.6,4.5,17.1,0.01,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,44.2,20.3,612,1021.3,10.0,3.4,15.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,51.5,33.2,610,1016.8,10.0,3.8,20.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,67.3,41.9,755,1010.7,10.0,5.7,20.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,67.9,48.3,624,1012.9,9.8,5.0,17.1,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,42.8,33.6,510,1024.3,9.2,10.6,27.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,45.5,42.0,741,1004.9,4.7,11.5,38.1,1.68,0.0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,44.6,30.7,600,1003.6,10.0,7.7,24.1,1.61,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,43.9,26.0,662,1008.1,10.0,6.2,24.1,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,45.0,33.7,706,1007.2,9.3,5.7,25.1,0.07,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,42.0,22.8,707,1019.9,10.0,7.9,25.1,0.08,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,48.3,22.2,584,1027.7,10.0,5.3,15.9,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,54.5,17.7,568,1028.1,10.0,4.2,17.1,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,54.7,27.8,675,1030.4,10.0,3.5,15.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,55.6,38.4,671,1028.2,9.9,3.6,18.1,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,56.3,53.3,626,1014.9,5.6,4.3,17.1,0.54,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,59.7,47.6,729,1006.3,6.9,3.6,19.0,0.56,0.0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,55.7,44.6,690,1010.5,8.1,2.6,0.0,0.1,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,56.4,48.6,604,1008.9,7.7,2.4,20.0,0.05,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,52.7,41.6,505,1012.5,9.3,4.0,22.0,0.18,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,48.0,31.6,656,1016.2,10.0,5.9,21.0,0.08,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,61.1,31.0,713,1017.1,10.0,3.3,17.1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,77.0,34.6,792,1017.1,10.0,4.7,27.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,80.9,48.8,790,1014.7,9.8,5.8,21.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,76.3,63.2,723,1012.7,9.7,1.9,0.0,0.02,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,70.6,42.8,602,1015.5,10.0,4.8,20.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,63.8,47.2,495,1015.5,10.0,3.9,19.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,62.5,49.3,695,1016.4,10.0,1.5,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,61.7,48.3,736,1023.5,10.0,1.8,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,63.0,46.8,711,1021.2,9.0,1.8,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,59.4,51.9,663,1014.9,9.5,2.2,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,64.2,44.9,805,1013.8,8.9,2.8,0.0,0.25,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,58.0,45.8,602,1019.2,8.7,2.7,0.0,0.06,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,52.9,49.8,529,1020.3,8.5,2.2,0.0,0.16,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,58.0,53.2,689,1016.2,5.9,1.2,0.0,0.13,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,69.5,61.8,778,1011.0,6.3,2.6,21.0,0.03,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,62.4,58.2,686,1017.7,7.4,2.5,0.0,0.58,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,61.2,58.5,732,1016.6,4.2,1.3,0.0,0.54,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,64.3,51.8,616,1023.2,9.3,4.3,20.0,0.02,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,53.8,46.0,583,1025.0,5.5,4.6,17.1,0.15,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,67.5,60.9,578,1014.8,5.9,2.7,15.0,0.5,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,68.1,49.9,626,1020.4,10.0,2.4,17.1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,63.0,51.1,689,1020.3,8.4,1.0,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,66.7,57.5,729,1014.1,5.9,1.2,0.0,0.58,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,73.2,46.6,770,1018.2,10.0,2.2,0.0,0.29,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,75.3,50.6,799,1015.5,9.9,4.5,15.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,79.9,64.5,601,1009.5,9.6,2.7,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,67.2,60.5,487,1014.4,7.8,5.8,22.0,0.09,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,60.4,53.3,409,1018.3,9.7,2.7,18.1,0.35,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,72.8,61.9,809,1015.3,8.4,1.2,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,70.0,62.3,708,1018.5,8.0,2.3,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,64.8,60.4,698,1018.1,7.1,2.0,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,70.2,66.2,751,1009.8,3.6,1.0,0.0,0.11,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,76.8,68.2,622,1007.0,8.7,2.5,0.0,0.26,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,64.0,55.7,525,1014.8,9.4,5.2,17.1,0.09,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,58.8,51.9,698,1008.8,8.1,3.4,0.0,0.39,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,65.6,52.2,688,1005.3,9.5,2.7,20.0,0.01,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,63.8,48.8,651,1009.6,10.0,2.3,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,63.6,53.2,693,1018.5,10.0,2.7,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,69.1,58.1,757,1020.4,10.0,2.3,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,74.4,56.2,706,1019.0,10.0,2.1,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,68.3,53.2,533,1017.7,10.0,0.6,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,63.9,50.3,686,1017.1,9.9,2.5,0.0,0.01,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,64.6,46.8,720,1022.5,10.0,2.7,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,68.7,60.5,706,1015.3,9.0,2.7,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,75.8,55.1,833,1007.8,9.9,6.4,20.0,0.04,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,70.2,50.2,728,1012.9,10.0,3.5,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,73.1,50.2,677,1016.2,10.0,1.6,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,77.5,52.6,627,1017.5,10.0,1.5,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,80.9,65.1,808,1014.9,9.0,3.9,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,80.6,65.5,812,1008.2,8.7,4.3,17.1,0.15,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,75.9,54.2,698,1011.0,10.0,1.6,0.0,0.07,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,74.0,62.4,815,1007.9,7.4,1.9,0.0,0.68,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,71.0,59.8,728,1014.0,10.0,3.1,0.0,0.59,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,64.2,58.2,513,1012.3,9.0,4.9,17.1,0.1,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,72.3,65.0,553,1009.4,7.6,1.5,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,74.1,57.7,733,1013.8,9.9,4.2,15.9,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,70.5,52.1,762,1023.0,10.0,3.5,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,69.3,59.1,540,1019.0,9.8,3.0,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,73.3,69.7,737,1010.2,6.8,2.3,15.0,0.31,0.0,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,79.0,64.6,845,1013.0,9.8,2.6,0.0,1.06,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,83.1,59.4,651,1016.6,10.0,1.4,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,86.4,67.6,563,1016.2,9.3,2.1,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,86.6,69.4,719,1017.1,8.3,2.8,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,82.5,74.4,678,1020.4,6.3,0.8,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,80.4,73.0,406,1024.6,6.7,0.5,0.0,0.01,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,81.0,72.2,720,1024.6,8.9,2.5,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,78.2,71.0,654,1018.1,8.7,3.6,17.1,0.06,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,70.3,47.6,526,1025.2,10.0,4.8,20.0,0.17,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,71.3,51.4,545,1027.1,10.0,1.5,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,75.7,54.9,672,1022.6,10.0,2.2,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,80.8,58.8,727,1014.1,10.0,3.2,15.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,80.9,63.3,627,1012.6,10.0,2.8,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,74.3,60.4,642,1020.4,9.3,1.0,0.0,0.71,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,75.5,58.8,726,1023.1,10.0,1.5,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,78.5,59.7,577,1019.7,10.0,3.0,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,75.5,67.7,564,1015.8,7.8,3.1,19.0,1.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,81.5,70.6,719,1014.3,9.1,2.1,0.0,0.64,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,79.2,72.0,680,1011.1,7.2,3.0,22.9,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,74.4,62.3,688,1011.5,8.8,2.5,19.0,2.24,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,74.4,50.7,739,1017.5,10.0,2.2,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,74.2,59.7,700,1020.5,9.9,1.3,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,71.8,58.8,622,1018.4,10.0,4.4,19.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,72.7,69.8,540,1012.3,6.6,3.4,20.0,0.83,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,75.6,73.3,614,1018.4,5.6,3.8,17.1,0.92,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,77.8,72.8,654,1021.7,8.7,4.5,0.0,0.13,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,75.8,73.0,657,1016.3,7.4,3.4,27.0,0.51,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,76.5,71.0,606,1011.3,9.0,2.1,0.0,0.25,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,78.9,69.9,753,1014.5,8.2,2.9,0.0,0.03,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,75.6,69.0,637,1015.1,6.5,0.5,0.0,0.25,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,76.4,61.6,463,1017.5,10.0,1.7,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,74.6,61.2,580,1020.3,9.8,1.4,0.0,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,73.0,64.6,709,1019.8,9.5,0.9,0.0,0.37,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,77.2,71.6,660,1017.5,8.9,1.6,20.0,0.04,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,80.8,71.1,722,1018.0,10.0,2.5,0.0,0.06,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,77.0,73.2,749,1020.2,8.3,1.4,0.0,0.51,0.0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,77.8,71.4,605,1018.6,9.2,2.0,0.0,0.24,0.0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,81.8,67.3,573,1019.9,10.0,1.4,0.0,0.74,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,84.4,69.6,632,1018.2,8.7,1.6,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,82.5,73.1,658,1015.0,7.6,3.0,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,80.4,71.0,656,1012.0,9.3,1.8,0.0,0.05,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,80.7,69.5,709,1008.8,8.8,2.4,15.9,0.61,0.0,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,79.3,62.6,707,1011.4,9.3,1.6,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,74.6,69.7,568,1013.2,6.2,1.3,15.9,0.96,0.0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,76.0,70.8,499,1016.3,7.1,1.6,0.0,1.94,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,73.6,70.6,617,1015.5,7.8,3.9,15.9,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,74.1,70.6,701,1011.3,6.0,1.2,22.0,0.66,0.0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,76.9,66.4,645,1011.9,9.6,4.1,0.0,0.79,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,82.0,68.1,647,1016.6,8.0,2.4,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,82.5,71.4,703,1017.1,7.7,2.5,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,76.9,71.9,579,1010.8,6.9,3.3,22.9,1.1,0.0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,70.8,65.4,490,1014.2,9.4,4.1,17.1,0.01,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,70.3,62.6,562,1019.7,9.5,3.3,0.0,0.02,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,71.7,63.7,580,1018.6,10.0,2.5,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,75.5,67.8,599,1007.8,8.6,3.9,15.0,0.83,0.0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,72.1,55.9,610,1012.9,9.9,3.2,0.0,0.72,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,73.0,56.4,681,1021.5,10.0,1.6,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,73.2,57.9,552,1024.7,10.0,1.2,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,74.8,62.8,528,1020.9,10.0,2.4,15.9,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,80.3,68.9,651,1018.0,8.7,2.3,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,85.5,71.7,715,1016.8,7.4,3.1,17.1,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,86.5,71.8,685,1015.4,9.0,4.2,15.9,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,84.2,69.7,736,1015.6,9.8,4.2,15.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,74.9,64.5,623,1022.9,9.8,3.0,15.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,72.6,61.7,529,1026.0,10.0,2.4,0.0,0.03,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,73.4,65.7,528,1024.5,10.0,1.1,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,80.7,72.4,533,1023.4,10.0,2.3,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,83.8,70.0,786,1022.8,10.0,2.1,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,82.0,71.7,768,1022.8,10.0,0.5,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,82.5,73.0,822,1020.2,8.7,3.1,0.0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,73.9,68.8,671,1020.3,9.8,4.7,15.9,0.36,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,68.3,58.9,568,1019.7,9.8,5.1,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,59.1,53.7,556,1022.4,8.9,5.2,17.1,0.06,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,58.7,56.6,650,1022.7,6.7,5.8,18.1,0.84,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,66.8,64.6,544,1019.9,4.2,2.3,15.9,0.51,0.0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,73.5,71.2,783,1022.3,5.6,0.6,0.0,0.03,0.0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,71.7,68.7,718,1024.3,8.9,0.0,0.0,0.26,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,71.3,66.5,684,1023.6,9.3,0.0,0.0,0.13,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,72.0,65.2,596,1022.5,9.9,0.0,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,73.8,64.5,597,1022.4,9.9,0.0,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,73.2,67.3,673,1020.1,10.0,0.0,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,74.8,71.5,740,1009.4,8.4,1.9,0.0,0.02,0.0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,73.8,66.2,519,1010.9,10.0,2.8,0.0,1.18,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,68.1,60.4,659,1021.9,10.0,1.8,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,68.7,61.5,715,1022.0,10.0,1.7,0.0,0.0,0.0,0
